time,window,count,score,edu
2014-01-05 00:00:00,97,46,0.3165441176470588,1
2014-01-05 00:00:00,97,4105,0.32998802239047437,0
2014-01-05 01:00:00,98,47,0.36233333333333334,1
2014-01-05 01:00:00,98,4710,0.2573656812660051,0
2014-01-05 02:00:00,99,32,0.43294565217391306,1
2014-01-05 02:00:00,99,4452,0.2765739632232609,0
2014-01-05 03:00:00,100,31,0.41307,1
2014-01-05 03:00:00,100,3164,0.35589186147620294,0
2014-01-05 04:00:00,101,28,0.7535,1
2014-01-05 04:00:00,101,1850,0.30622456701807255,0
2014-01-05 05:00:00,102,9,1.0246666666666666,1
2014-01-05 05:00:00,102,947,0.30444344497607645,0
2014-01-05 06:00:00,103,12,-0.505,1
2014-01-05 06:00:00,103,632,0.2804890510948906,0
2014-01-05 07:00:00,104,8,0.7739144736842106,1
2014-01-05 07:00:00,104,727,0.3107672508214678,0
2014-01-05 08:00:00,105,26,0.4741944444444445,1
2014-01-05 08:00:00,105,1216,0.3398984243604496,0
2014-01-05 09:00:00,106,50,0.0601375,1
2014-01-05 09:00:00,106,2076,0.39000698901725883,0
2014-01-05 10:00:00,107,64,0.4528818181818182,1
2014-01-05 10:00:00,107,3270,0.3703842460295659,0
2014-01-05 11:00:00,108,62,1.303,1
2014-01-05 11:00:00,108,4589,0.3645780719532929,0
2014-01-05 12:00:00,109,76,0.2942954545454546,1
2014-01-05 12:00:00,109,5058,0.3501124673644773,0
2014-01-05 13:00:00,110,136,0.48784037963761845,1
2014-01-05 13:00:00,110,4774,0.33152173276544905,0
2014-01-05 14:00:00,111,86,0.29323888888888894,1
2014-01-05 14:00:00,111,4578,0.3455195502156869,0
2014-01-05 15:00:00,112,109,0.25665603190428715,1
2014-01-05 15:00:00,112,4666,0.35089438620151936,0
2014-01-05 16:00:00,113,66,0.23574999999999993,1
2014-01-05 16:00:00,113,4635,0.32329640010619215,0
2014-01-05 17:00:00,114,62,1.089,1
2014-01-05 17:00:00,114,4384,0.3186993212558104,0
2014-01-05 18:00:00,115,74,0.67425,1
2014-01-05 18:00:00,115,4748,0.36416537041455027,0
2014-01-05 19:00:00,116,68,0.3221538461538462,1
2014-01-05 19:00:00,116,4202,0.3721912804946751,0
2014-01-05 20:00:00,117,54,0.5392499999999999,1
2014-01-05 20:00:00,117,3817,0.42197919939795053,0
2014-01-05 21:00:00,118,58,0.36146323529411767,1
2014-01-05 21:00:00,118,3709,0.36632849732783584,0
2014-01-05 22:00:00,119,49,0.17925000000000002,1
2014-01-05 22:00:00,119,4086,0.3265968834805621,0
2014-01-05 23:00:00,120,66,0.6095999999999999,1
2014-01-05 23:00:00,120,4818,0.3684265221318883,0
2014-01-06 00:00:00,121,91,0.06473443412452702,1
2014-01-06 00:00:00,121,4880,0.32566024699485463,0
2014-01-06 01:00:00,122,88,0.33889166666666665,1
2014-01-06 01:00:00,122,5343,0.34984386377011806,0
2014-01-06 02:00:00,123,61,-0.070125,1
2014-01-06 02:00:00,123,4931,0.2661948387177925,0
2014-01-06 03:00:00,124,34,-0.45625,1
2014-01-06 03:00:00,124,3201,0.330105351243481,0
2014-01-06 04:00:00,125,21,0.2414938271604938,1
2014-01-06 04:00:00,125,1953,0.274621555633824,0
2014-01-06 05:00:00,126,19,0.1651666666666667,1
2014-01-06 05:00:00,126,1271,0.3684891373801918,0
2014-01-06 06:00:00,127,10,0,1
2014-01-06 06:00:00,127,1207,0.33041688311688305,0
2014-01-06 07:00:00,128,17,0.982,1
2014-01-06 07:00:00,128,1243,0.37941742947178875,0
2014-01-06 08:00:00,129,25,0,1
2014-01-06 08:00:00,129,1810,0.27704860535291453,0
2014-01-06 09:00:00,130,33,0.4408253968253969,1
2014-01-06 09:00:00,130,2265,0.3844788013860531,0
2014-01-06 10:00:00,131,67,0.35279814814814814,1
2014-01-06 10:00:00,131,3277,0.3642202897749648,0
2014-01-06 11:00:00,132,84,0.24264835164835166,1
2014-01-06 11:00:00,132,4550,0.3028048579312857,0
2014-01-06 12:00:00,133,100,0.3310061538461539,1
2014-01-06 12:00:00,133,6036,0.37810741399690506,0
2014-01-06 13:00:00,134,97,0.35572592592592595,1
2014-01-06 13:00:00,134,5447,0.3470473162830161,0
2014-01-06 14:00:00,135,94,0.2571703703703704,1
2014-01-06 14:00:00,135,5158,0.36937165594586163,0
2014-01-06 15:00:00,136,112,0.31976666666666664,1
2014-01-06 15:00:00,136,5088,0.3468048570179993,0
2014-01-06 16:00:00,137,90,0.4010123456790123,1
2014-01-06 16:00:00,137,4643,0.31847533835546454,0
2014-01-06 17:00:00,138,62,0.6527499999999999,1
2014-01-06 17:00:00,138,4608,0.36229995787438873,0
2014-01-06 18:00:00,139,52,0.16019999999999998,1
2014-01-06 18:00:00,139,4443,0.355848508791834,0
2014-01-06 19:00:00,140,83,0.5134248366013072,1
2014-01-06 19:00:00,140,3915,0.3711444516952758,0
2014-01-06 20:00:00,141,79,0.2159783001808318,1
2014-01-06 20:00:00,141,3819,0.3674766833802201,0
2014-01-06 21:00:00,142,52,0.5156386363636364,1
2014-01-06 21:00:00,142,3591,0.35748600291292826,0
2014-01-06 22:00:00,143,62,0.2043333333333333,1
2014-01-06 22:00:00,143,3556,0.30710598707791015,0
2014-01-06 23:00:00,144,98,0.6800793650793651,1
2014-01-06 23:00:00,144,4187,0.3152609524118632,0
2014-01-07 00:00:00,145,127,0.2540634920634921,1
2014-01-07 00:00:00,145,6099,0.370335211565818,0
2014-01-07 01:00:00,146,91,-0.11059722222222222,1
2014-01-07 01:00:00,146,6193,0.3622696050211394,0
2014-01-07 02:00:00,147,81,0.2705925925925926,1
2014-01-07 02:00:00,147,5002,0.2876958278430913,0
2014-01-07 03:00:00,148,34,0.2864,1
2014-01-07 03:00:00,148,3005,0.2950300357086126,0
2014-01-07 04:00:00,149,29,0.62326,1
2014-01-07 04:00:00,149,1756,0.28439232825997524,0
2014-01-07 05:00:00,150,10,0.442,1
2014-01-07 05:00:00,150,1077,0.347389529447032,0
2014-01-07 06:00:00,151,15,0.926,1
2014-01-07 06:00:00,151,964,0.18675334295334295,0
2014-01-07 07:00:00,152,29,0.26413333333333333,1
2014-01-07 07:00:00,152,1185,0.3628536257896744,0
2014-01-07 08:00:00,153,41,0,1
2014-01-07 08:00:00,153,1791,0.26488732872667126,0
2014-01-07 09:00:00,154,71,0.67764,1
2014-01-07 09:00:00,154,2174,0.3671102122592906,0
2014-01-07 10:00:00,155,67,1.0270000000000001,1
2014-01-07 10:00:00,155,3057,0.3493397774136488,0
2014-01-07 11:00:00,156,72,0.19667729831144465,1
2014-01-07 11:00:00,156,3662,0.3413926271042796,0
2014-01-07 12:00:00,157,88,0.12268421052631578,1
2014-01-07 12:00:00,157,4251,0.3373835585212201,0
2014-01-07 13:00:00,158,98,0.28039130434782605,1
2014-01-07 13:00:00,158,4608,0.3539507312855443,0
2014-01-07 14:00:00,159,92,0.40371785714285713,1
2014-01-07 14:00:00,159,4333,0.3270451994301994,0
2014-01-07 15:00:00,160,139,0.22358989310009722,1
2014-01-07 15:00:00,160,4380,0.34695479162332743,0
2014-01-07 16:00:00,161,111,0.13591497975708502,1
2014-01-07 16:00:00,161,4223,0.2129303938880512,0
2014-01-07 17:00:00,162,72,0.3289880952380953,1
2014-01-07 17:00:00,162,4095,0.3522325127569696,0
2014-01-07 18:00:00,163,72,0.32926875,1
2014-01-07 18:00:00,163,3991,0.3191702106703579,0
2014-01-07 19:00:00,164,84,0.5533216783216783,1
2014-01-07 19:00:00,164,3982,0.35464555012702753,0
2014-01-07 20:00:00,165,44,0,1
2014-01-07 20:00:00,165,3978,0.3123248183520305,0
2014-01-07 21:00:00,166,44,0,1
2014-01-07 21:00:00,166,3960,0.33185480220291663,0
2014-01-07 22:00:00,167,47,0.3597394957983194,1
2014-01-07 22:00:00,167,4107,0.32806037268618854,0
2014-01-07 23:00:00,168,49,0.19667857142857142,1
2014-01-07 23:00:00,168,3956,0.3603359037944949,0
2014-01-08 00:00:00,169,87,0.15363636363636368,1
2014-01-08 00:00:00,169,4967,0.3591641502837599,0
2014-01-08 01:00:00,170,90,0.4310277777777778,1
2014-01-08 01:00:00,170,4610,0.3458970861743815,0
2014-01-08 02:00:00,171,49,0.23031666666666667,1
2014-01-08 02:00:00,171,3137,0.335510225606016,0
2014-01-08 03:00:00,172,24,0,1
2014-01-08 03:00:00,172,1935,0.3166846886355095,0
2014-01-08 04:00:00,173,12,0.13234375,1
2014-01-08 04:00:00,173,1257,0.3025447789394131,0
2014-01-08 05:00:00,174,16,0,1
2014-01-08 05:00:00,174,1128,0.3126608350236646,0
2014-01-08 06:00:00,175,50,-0.4555,1
2014-01-08 06:00:00,175,2144,0.22958412625625743,0
2014-01-08 07:00:00,176,340,0.07916238095238094,1
2014-01-08 07:00:00,176,2565,0.3404731711753422,0
2014-01-08 08:00:00,177,554,0.22566598639455784,1
2014-01-08 08:00:00,177,2068,0.2543639902676398,0
2014-01-08 09:00:00,178,614,0.28168943586058215,1
2014-01-08 09:00:00,178,2132,0.17215590727816552,0
2014-01-08 10:00:00,179,607,0.2170946268920953,1
2014-01-08 10:00:00,179,2286,0.3358102241202011,0
2014-01-08 11:00:00,180,617,0.37937441860465115,1
2014-01-08 11:00:00,180,2546,0.3079804312509232,0
2014-01-08 12:00:00,181,520,0.4056446805555555,1
2014-01-08 12:00:00,181,2714,0.36865795731526063,0
2014-01-08 13:00:00,182,474,0.28266192358366277,1
2014-01-08 13:00:00,182,2916,0.3605673770436295,0
2014-01-08 14:00:00,183,436,0.3503850345560872,1
