time,window,count,score,edu
2014-10-06 19:00:00,140,10517,0.29763635153598317,0
2014-10-06 20:00:00,141,402,0.47787499999999994,1
2014-10-06 20:00:00,141,11157,0.36978501468176295,0
2014-10-06 21:00:00,142,306,0.3822615384615385,1
2014-10-06 21:00:00,142,11555,0.33522918575875355,0
2014-10-06 22:00:00,143,414,0.3623362820512821,1
2014-10-06 22:00:00,143,10074,0.39236665748756555,0
2014-10-06 23:00:00,144,264,0.46483918128654966,1
2014-10-06 23:00:00,144,7068,0.30371890007896524,0
2014-10-07 00:00:00,145,195,0.5276929824561404,1
2014-10-07 00:00:00,145,4140,0.31880411326972957,0
2014-10-07 01:00:00,146,162,0.32080392156862747,1
2014-10-07 01:00:00,146,2496,0.39435898838360167,0
2014-10-07 02:00:00,147,69,0,1
2014-10-07 02:00:00,147,1341,0.3416138824782531,0
2014-10-07 03:00:00,148,60,0.057374999999999954,1
2014-10-07 03:00:00,148,792,0.30586005711954306,0
2014-10-07 04:00:00,149,42,0.3982032392894461,1
2014-10-07 04:00:00,149,528,0.272098544973545,0
2014-10-07 05:00:00,150,15,0,1
2014-10-07 05:00:00,150,711,0.23380666666666666,0
2014-10-07 06:00:00,151,51,1.13,1
2014-10-07 06:00:00,151,1959,0.308749207795924,0
2014-10-07 07:00:00,152,420,0.41713687980433256,1
2014-10-07 07:00:00,152,3699,0.36039489456159807,0
2014-10-07 08:00:00,153,744,0.4016998581560284,1
2014-10-07 08:00:00,153,3240,0.331468599634976,0
2014-10-07 09:00:00,154,930,0.40274870042013816,1
2014-10-07 09:00:00,154,3222,0.3360868637998538,0
2014-10-07 10:00:00,155,1047,0.2576359009769321,1
2014-10-07 10:00:00,155,3525,0.3303733543417369,0
2014-10-07 11:00:00,156,1200,0.3225517058276914,1
2014-10-07 11:00:00,156,3717,0.3167635242455387,0
2014-10-07 12:00:00,157,1031,0.28460496471774194,1
2014-10-07 12:00:00,157,4137,0.34695154423271674,0
2014-10-07 13:00:00,158,461,0.2655521813515825,1
2014-10-07 13:00:00,158,1883,0.3770491736362856,0
2014-10-07 14:00:00,159,684,0.4576947451170103,1
2014-10-07 14:00:00,159,3668,0.32023110519364534,0
2014-10-07 15:00:00,160,374,0.47576785714285713,1
2014-10-07 15:00:00,160,3236,0.3454192162390348,0
2014-10-07 16:00:00,161,318,0.27952527207811756,1
2014-10-07 16:00:00,161,3340,0.32260986979011846,0
2014-10-07 17:00:00,162,324,0.443128,1
2014-10-07 17:00:00,162,3946,0.3293071033795415,0
2014-10-07 18:00:00,163,316,0.3490475852272727,1
2014-10-07 18:00:00,163,4864,0.35999505590201686,0
2014-10-07 19:00:00,164,260,0.3982220588235295,1
2014-10-07 19:00:00,164,5724,0.3900025737109133,0
2014-10-07 20:00:00,165,224,0.1902927927927928,1
2014-10-07 20:00:00,165,6828,0.35564002738804573,0
2014-10-07 21:00:00,166,156,0.3463963585434174,1
2014-10-07 21:00:00,166,7620,0.32507558751463006,0
2014-10-07 22:00:00,167,194,0.4224055944055944,1
